transaction_id,user_id,merchant_id,amount,channel,location,timestamp,device_change,geo_distance,fraud_type,fraud_strategy_version,is_fraud
20,991,167,120.69,netbanking,rural,2024-03-29 11:45:28,0,5.61,none,0,0
26967,356,200,108.5,netbanking,rural,2024-03-29 11:47:39,0,7.55,none,0,0
27741,47,127,47.82,card,urban,2024-03-29 11:52:58,0,6.79,none,0,0
31959,993,100,20.56,card,semi-urban,2024-03-29 11:54:39,0,7.16,none,0,0
26135,531,23,236.55,netbanking,urban,2024-03-29 11:55:12,0,6.49,none,0,0
34184,920,175,347.55,upi,rural,2024-03-29 11:55:42,0,5.49,none,0,0
11203,837,59,130.29,upi,semi-urban,2024-03-29 11:56:50,0,10.28,none,0,0
29907,366,149,20.21,netbanking,semi-urban,2024-03-29 11:57:03,0,4.72,none,0,0
1813,491,117,95.63,netbanking,rural,2024-03-29 11:57:41,0,6.48,none,0,0
28214,36,154,273.32,card,semi-urban,2024-03-29 12:02:52,0,3.81,none,0,0
32392,811,2,346.12,upi,urban,2024-03-29 12:08:32,0,2.73,none,0,0
29438,992,82,296.92,card,urban,2024-03-29 12:10:12,0,6.12,none,0,0
13125,272,189,128.67,netbanking,rural,2024-03-29 12:10:59,0,1.14,none,0,0
26573,368,75,174.43,netbanking,semi-urban,2024-03-29 12:12:34,0,2.09,none,0,0
38421,921,25,154.23,upi,semi-urban,2024-03-29 12:14:49,0,3.62,none,0,0
18621,320,98,151.58,netbanking,urban,2024-03-29 12:27:07,0,2.05,none,0,0
42526,982,39,190.13,card,rural,2024-03-29 12:35:40,0,3.41,none,0,0
48813,939,94,34.31,upi,rural,2024-03-29 12:35:43,0,3.36,none,0,0
36902,941,102,138.91,upi,urban,2024-03-29 12:36:18,0,4.67,none,0,0
4977,406,190,193.2,netbanking,rural,2024-03-29 12:41:17,0,3.28,none,0,0
2552,333,196,45.1,upi,semi-urban,2024-03-29 12:43:10,0,4.22,none,0,0
12730,175,40,81.27,netbanking,rural,2024-03-29 12:43:43,0,7.63,none,0,0
16623,483,113,264.94,netbanking,urban,2024-03-29 12:43:50,0,3.44,none,0,0
28173,311,18,93.05,card,semi-urban,2024-03-29 12:46:49,0,6.94,none,0,0
48492,178,94,18.53,upi,semi-urban,2024-03-29 12:49:48,0,4.32,none,0,0
19765,914,126,124.19,upi,rural,2024-03-29 12:50:41,0,2.89,none,0,0
100,691,140,6.6,netbanking,semi-urban,2024-03-29 12:53:33,0,4.95,none,0,0
3028,430,40,205.91,card,urban,2024-03-29 12:56:19,0,4.95,none,0,0
27969,69,164,44.51,netbanking,rural,2024-03-29 12:59:41,0,8.2,none,0,0
18071,51,197,29.29,card,urban,2024-03-29 13:00:38,0,3.91,none,0,0
16901,667,44,83.21,netbanking,rural,2024-03-29 13:01:56,0,3.86,none,0,0
25231,145,36,55.29,card,rural,2024-03-29 13:02:14,0,5.07,none,0,0
23185,601,200,312.07,netbanking,rural,2024-03-29 13:05:17,0,6.26,none,0,0
22976,858,107,5.25,upi,rural,2024-03-29 13:07:29,0,7.45,none,0,0
9220,473,89,109.64,card,rural,2024-03-29 13:08:47,0,3.13,none,0,0
44101,286,36,4.96,upi,semi-urban,2024-03-29 13:18:13,0,8.81,none,0,0
28419,345,80,314.81,netbanking,urban,2024-03-29 13:19:50,0,4.03,none,0,0
31856,156,173,36.73,netbanking,rural,2024-03-29 13:21:19,0,4.65,none,0,0
9237,633,195,288.43,netbanking,urban,2024-03-29 13:25:42,0,5.87,none,0,0
40655,760,127,7.59,netbanking,semi-urban,2024-03-29 13:25:52,0,3.67,none,0,0
10827,66,130,444.78,card,urban,2024-03-29 13:28:31,0,5.39,none,0,0
19478,465,40,114.79,card,semi-urban,2024-03-29 13:29:04,0,2.45,none,0,0
4677,248,90,49.05,upi,rural,2024-03-29 13:30:42,0,3.93,none,0,0
32477,873,4,110.46,netbanking,rural,2024-03-29 13:31:21,0,4.72,none,0,0
29191,545,17,161.6,netbanking,urban,2024-03-29 13:32:09,0,8.66,none,0,0
17084,173,184,382.08,netbanking,urban,2024-03-29 13:35:50,0,5.68,none,0,0
49434,582,184,60.95,card,semi-urban,2024-03-29 13:37:45,0,4.78,none,0,0
27917,597,128,381.35,upi,semi-urban,2024-03-29 13:40:06,0,5.35,none,0,0
9038,799,64,252.98,upi,semi-urban,2024-03-29 13:42:36,0,6.51,none,0,0
19890,865,29,68.25,netbanking,rural,2024-03-29 13:44:46,0,5.14,none,0,0
39678,39,119,88.26,netbanking,rural,2024-03-29 13:46:29,0,7.18,none,0,0
7456,931,13,74.16,upi,rural,2024-03-29 13:48:02,0,5.51,none,0,0
30091,269,127,438.4,card,rural,2024-03-29 13:48:17,0,6.37,none,0,0
21469,900,8,153.02,card,rural,2024-03-29 13:48:43,0,6.06,none,0,0
4688,383,8,28.47,card,semi-urban,2024-03-29 13:50:43,0,4.6,none,0,0
16494,123,45,371.42,netbanking,rural,2024-03-29 13:51:20,0,5.41,none,0,0
42907,702,192,224.12,netbanking,rural,2024-03-29 13:51:58,0,2.98,none,0,0
5695,695,131,279.81,upi,semi-urban,2024-03-29 13:52:29,0,6.4,none,0,0
44838,738,145,246.78,upi,urban,2024-03-29 13:54:32,0,4.12,none,0,0
27350,413,131,31.95,upi,urban,2024-03-29 13:56:40,0,6.91,none,0,0
29263,482,104,193.76,upi,urban,2024-03-29 13:57:24,0,4.57,none,0,0
39617,714,34,491.3326744494145,netbanking,rural,2024-03-29 13:58:09,1,22.9,card_testing,3,1
21514,436,124,90.19,netbanking,semi-urban,2024-03-29 14:00:31,0,2.09,none,0,0
2261,963,165,18.72,netbanking,semi-urban,2024-03-29 14:01:16,0,6.27,none,0,0
666,938,121,44.59,netbanking,urban,2024-03-29 14:05:49,0,3.93,none,0,0
29836,654,82,70.08,card,rural,2024-03-29 14:08:18,0,5.53,none,0,0
43692,159,25,128.44,card,urban,2024-03-29 14:15:22,0,7.48,none,0,0
11058,265,123,30.45,netbanking,rural,2024-03-29 14:21:38,0,6.08,none,0,0
2512,998,164,90.59,upi,rural,2024-03-29 14:21:58,0,3.52,none,0,0
32900,865,108,104.37,card,semi-urban,2024-03-29 14:26:32,0,7.22,none,0,0
6326,144,84,54.42,netbanking,rural,2024-03-29 14:29:38,0,4.52,none,0,0
30873,393,161,32.16,netbanking,semi-urban,2024-03-29 14:29:41,0,2.39,none,0,0
49565,682,150,50.57,card,urban,2024-03-29 14:30:53,0,5.42,none,0,0
26502,109,13,323.47,netbanking,rural,2024-03-29 14:32:53,0,3.09,none,0,0
34924,206,185,427.84,netbanking,rural,2024-03-29 14:40:09,0,3.55,none,0,0
25368,472,66,51.0,card,rural,2024-03-29 14:41:32,0,6.2,none,0,0
17208,374,125,22.77,netbanking,urban,2024-03-29 14:45:49,0,5.39,none,0,0
13997,535,10,240.71,netbanking,semi-urban,2024-03-29 14:51:56,0,6.71,none,0,0
35691,138,193,61.29,card,rural,2024-03-29 14:53:13,0,4.41,none,0,0
35179,744,190,186.66,upi,semi-urban,2024-03-29 14:53:59,0,5.09,none,0,0
22895,427,72,37.85,upi,rural,2024-03-29 14:54:28,0,7.72,none,0,0
33199,148,126,61.98,netbanking,semi-urban,2024-03-29 14:58:38,0,6.64,none,0,0
16980,239,67,20.07,netbanking,rural,2024-03-29 14:59:49,0,3.6,none,0,0
49438,333,147,105.72,card,urban,2024-03-29 15:01:13,0,6.26,none,0,0
24240,456,76,8.22,upi,urban,2024-03-29 15:06:03,0,3.56,none,0,0
9251,679,177,55.25,card,urban,2024-03-29 15:06:14,0,5.66,none,0,0
40803,130,3,26.81,card,semi-urban,2024-03-29 15:10:24,0,2.9,none,0,0
20545,374,160,55.12,card,rural,2024-03-29 15:11:00,0,5.23,none,0,0
37135,743,149,432.86,upi,semi-urban,2024-03-29 15:14:40,0,7.33,none,0,0
41748,574,48,81.0,upi,rural,2024-03-29 15:16:12,0,4.24,none,0,0
6459,785,159,146.78,card,urban,2024-03-29 15:21:31,0,6.13,none,0,0
22710,420,139,92.73,netbanking,semi-urban,2024-03-29 15:33:07,0,8.5,none,0,0
11322,109,123,0.3,upi,urban,2024-03-29 15:36:31,0,8.42,none,0,0
19815,628,132,72.69,netbanking,rural,2024-03-29 15:37:03,0,7.63,none,0,0
41056,507,123,4.43,netbanking,semi-urban,2024-03-29 15:38:22,0,5.46,none,0,0
43763,42,186,45.49,netbanking,rural,2024-03-29 15:38:50,0,2.66,none,0,0
44491,806,146,21.94,card,rural,2024-03-29 15:41:18,0,5.01,none,0,0
16890,961,169,166.06,card,rural,2024-03-29 15:48:23,0,3.39,none,0,0
3081,795,99,176.66,card,rural,2024-03-29 15:50:39,0,4.34,none,0,0
8889,874,5,271.78,card,urban,2024-03-29 15:53:48,0,3.1,none,0,0
49563,777,16,148.99,netbanking,rural,2024-03-29 15:53:57,0,6.85,none,0,0
29101,417,42,94.74,upi,rural,2024-03-29 15:55:23,0,2.87,none,0,0
2461,723,181,496.5,upi,rural,2024-03-29 15:55:45,0,7.97,none,0,0
11426,304,8,12.98,upi,rural,2024-03-29 15:59:54,0,4.99,none,0,0
15324,280,91,25.92,upi,urban,2024-03-29 16:00:02,0,3.62,none,0,0
1542,391,165,9.13,card,semi-urban,2024-03-29 16:01:21,0,6.16,none,0,0
10668,883,29,30.23,netbanking,semi-urban,2024-03-29 16:03:26,0,4.83,none,0,0
21285,479,113,227.99,card,semi-urban,2024-03-29 16:04:30,0,5.2,none,0,0
27688,318,66,52.17,netbanking,semi-urban,2024-03-29 16:08:51,0,5.2,none,0,0
37048,966,109,83.15,netbanking,rural,2024-03-29 16:10:12,0,5.94,none,0,0
14683,619,105,115.12,card,rural,2024-03-29 16:14:08,0,3.33,none,0,0
7394,57,4,16.01,card,rural,2024-03-29 16:19:02,0,7.52,none,0,0
1198,872,140,286.48,upi,semi-urban,2024-03-29 16:19:22,0,3.65,none,0,0
7180,889,45,12.294906900540974,netbanking,urban,2024-03-29 16:22:15,1,34.95,account_takeover,3,1
14514,991,134,34.29,netbanking,urban,2024-03-29 16:26:42,0,3.25,none,0,0
34622,872,157,11.94,card,rural,2024-03-29 16:31:13,0,5.61,none,0,0
31012,789,141,154.92,card,urban,2024-03-29 16:34:34,0,5.93,none,0,0
37010,666,180,315.97,card,semi-urban,2024-03-29 16:36:12,0,3.39,none,0,0
46818,156,109,337.9,upi,urban,2024-03-29 16:39:42,0,9.16,none,0,0
29826,84,191,218.73362927697363,netbanking,rural,2024-03-29 16:44:52,1,18.1,promo_abuse,3,1
7722,363,108,206.96,card,semi-urban,2024-03-29 16:49:11,0,11.22,none,0,0
41995,505,149,60.86,netbanking,urban,2024-03-29 16:49:23,0,5.25,none,0,0
5401,416,140,136.69,netbanking,urban,2024-03-29 16:52:58,0,6.04,none,0,0
26960,16,196,33.11,netbanking,urban,2024-03-29 16:53:35,0,3.8,none,0,0
11494,98,52,2.17,card,urban,2024-03-29 16:54:26,0,4.06,none,0,0
47006,58,149,24.56,card,semi-urban,2024-03-29 16:56:23,0,5.88,none,0,0
10018,227,56,80.45,card,rural,2024-03-29 16:59:27,0,4.8,none,0,0
20033,77,1,332.03,netbanking,urban,2024-03-29 16:59:32,0,4.78,none,0,0
7204,916,5,355.52,upi,urban,2024-03-29 17:03:01,0,7.05,none,0,0
9571,719,99,16.59,netbanking,urban,2024-03-29 17:03:55,0,3.11,none,0,0
42022,286,137,42.89,upi,semi-urban,2024-03-29 17:05:24,0,6.73,none,0,0
15778,648,181,12.95,card,semi-urban,2024-03-29 17:07:55,0,8.65,none,0,0
28970,661,70,14.68,upi,semi-urban,2024-03-29 17:10:10,0,3.62,none,0,0
38270,738,88,9.01,netbanking,urban,2024-03-29 17:11:23,0,2.08,none,0,0
48342,383,41,181.3,card,urban,2024-03-29 17:14:37,0,9.71,none,0,0
19746,555,115,314.35,netbanking,semi-urban,2024-03-29 17:15:30,0,3.43,none,0,0
13742,344,154,215.9,card,urban,2024-03-29 17:18:12,0,6.48,none,0,0
11334,526,65,132.32,netbanking,rural,2024-03-29 17:27:22,0,4.74,none,0,0
7014,601,158,61.67,upi,rural,2024-03-29 17:27:57,0,4.41,none,0,0
11377,309,165,6.79,card,rural,2024-03-29 17:29:09,0,2.86,none,0,0
22970,367,6,141.63,card,semi-urban,2024-03-29 17:29:24,0,5.04,none,0,0
42348,262,5,386.46,card,rural,2024-03-29 17:29:31,0,5.91,none,0,0
1619,138,4,15.43,netbanking,semi-urban,2024-03-29 17:29:39,0,4.92,none,0,0
28120,830,38,35.18,card,urban,2024-03-29 17:43:10,0,4.07,none,0,0
35816,737,31,114.23,card,rural,2024-03-29 17:50:49,0,7.83,none,0,0
33305,600,197,34.8,card,rural,2024-03-29 17:53:51,0,5.36,none,0,0
28498,581,34,25.39,upi,rural,2024-03-29 17:54:29,0,4.81,none,0,0
29999,217,197,133.83,card,urban,2024-03-29 17:55:51,0,6.84,none,0,0
38524,604,80,29.4,netbanking,rural,2024-03-29 17:59:57,0,8.13,none,0,0
4575,576,71,645.25,netbanking,urban,2024-03-29 18:02:18,0,4.58,none,0,0
27594,123,1,194.18,upi,semi-urban,2024-03-29 18:03:08,0,4.6,none,0,0
21408,343,158,8.53,netbanking,semi-urban,2024-03-29 18:05:10,0,5.07,none,0,0
41657,685,68,147.28,upi,semi-urban,2024-03-29 18:08:14,0,3.0,none,0,0
1839,369,78,204.59,upi,urban,2024-03-29 18:11:23,0,5.59,none,0,0
33165,385,47,17.78,card,semi-urban,2024-03-29 18:12:29,0,6.39,none,0,0
35616,158,182,335.64,upi,rural,2024-03-29 18:12:33,0,4.53,none,0,0
33192,43,91,47.29,card,urban,2024-03-29 18:13:50,0,6.98,none,0,0
22148,686,106,716.66,upi,rural,2024-03-29 18:18:11,0,4.69,none,0,0
9987,964,143,25.78,netbanking,rural,2024-03-29 18:24:36,0,5.69,none,0,0
24232,548,14,79.81,card,semi-urban,2024-03-29 18:25:02,0,2.33,none,0,0
9698,886,167,688.31,upi,urban,2024-03-29 18:42:16,0,8.29,none,0,0
21726,133,38,346.2,netbanking,rural,2024-03-29 18:42:18,0,2.76,none,0,0
7132,114,73,106.66,upi,urban,2024-03-29 18:45:26,0,7.88,none,0,0
48348,175,158,195.93,card,urban,2024-03-29 18:47:10,0,8.67,none,0,0
6930,280,117,278.04,netbanking,urban,2024-03-29 18:48:31,0,3.78,none,0,0
20384,681,59,74.18,netbanking,urban,2024-03-29 18:51:21,0,5.88,none,0,0
15437,857,51,158.77,card,semi-urban,2024-03-29 18:51:54,0,6.29,none,0,0
5712,764,171,84.68,card,urban,2024-03-29 18:52:30,0,6.39,none,0,0
4225,411,198,109.75,card,semi-urban,2024-03-29 18:52:33,0,6.87,none,0,0
18027,779,2,72.17,netbanking,rural,2024-03-29 18:52:41,0,4.33,none,0,0
18450,514,77,87.6,netbanking,rural,2024-03-29 18:54:57,0,6.01,none,0,0
37936,833,94,254.64,card,semi-urban,2024-03-29 18:58:32,0,4.83,none,0,0
6793,786,127,44.14,netbanking,urban,2024-03-29 18:58:44,0,4.3,none,0,0
10404,946,21,34.33,netbanking,rural,2024-03-29 19:02:13,0,6.28,none,0,0
12845,741,157,16.02,netbanking,urban,2024-03-29 19:03:02,0,4.54,none,0,0
27180,153,173,161.67,netbanking,urban,2024-03-29 19:03:22,0,8.45,none,0,0
13810,691,182,2100.5428387621882,netbanking,urban,2024-03-29 19:03:39,1,32.0,promo_abuse,3,1
42573,326,82,75.4,card,rural,2024-03-29 19:13:05,0,5.21,none,0,0
40436,661,19,7.23,upi,rural,2024-03-29 19:13:08,0,6.14,none,0,0
7832,594,127,227.73,upi,urban,2024-03-29 19:15:05,0,5.21,none,0,0
28837,950,149,427.96,card,rural,2024-03-29 19:15:34,0,2.48,none,0,0
32011,556,125,447.14,card,rural,2024-03-29 19:25:16,0,4.55,none,0,0
46227,774,22,1084.68,upi,rural,2024-03-29 19:26:10,0,6.58,none,0,0
48168,34,136,140.8,card,urban,2024-03-29 19:29:24,0,6.63,none,0,0
25192,86,51,44.15,netbanking,rural,2024-03-29 19:31:59,0,6.48,none,0,0
32802,325,18,58.06,card,semi-urban,2024-03-29 19:33:17,0,2.97,none,0,0
31529,596,65,66.58,card,urban,2024-03-29 19:34:35,0,2.92,none,0,0
23263,120,88,72.93,netbanking,rural,2024-03-29 19:36:13,0,7.14,none,0,0
13880,227,165,101.78,card,urban,2024-03-29 19:36:26,0,5.25,none,0,0
24525,465,2,262.14,netbanking,rural,2024-03-29 19:40:56,0,7.15,none,0,0
2515,755,171,13.51,card,semi-urban,2024-03-29 19:47:52,0,3.41,none,0,0
33133,605,118,107.41,netbanking,urban,2024-03-29 19:48:27,0,5.96,none,0,0
36709,431,122,29.83,netbanking,urban,2024-03-29 19:57:02,0,5.89,none,0,0
38409,743,181,134.02,card,urban,2024-03-29 19:59:54,0,7.32,none,0,0
24826,371,119,157.97,netbanking,urban,2024-03-29 20:01:15,0,0.99,none,0,0
46671,891,118,16.89,upi,urban,2024-03-29 20:01:50,0,6.48,none,0,0
48908,762,44,534.4,card,semi-urban,2024-03-29 20:03:46,0,4.09,none,0,0
26545,694,41,99.42,card,semi-urban,2024-03-29 20:11:21,0,3.44,none,0,0
4368,914,63,78.77,netbanking,rural,2024-03-29 20:12:36,0,1.93,none,0,0
44089,362,165,341.21,upi,semi-urban,2024-03-29 20:12:53,0,5.38,none,0,0
36368,509,150,64.15,upi,rural,2024-03-29 20:13:50,0,5.03,none,0,0
11547,207,144,86.53,netbanking,semi-urban,2024-03-29 20:16:30,0,1.05,none,0,0
49284,839,40,68.83,netbanking,urban,2024-03-29 20:20:23,0,2.41,none,0,0
20066,313,76,176.05,card,rural,2024-03-29 20:23:41,0,4.78,none,0,0
49579,970,137,285.0,upi,urban,2024-03-29 20:24:35,0,7.0,none,0,0
45126,260,190,186.3,upi,urban,2024-03-29 20:26:49,0,2.74,none,0,0
32269,679,69,34.67,netbanking,urban,2024-03-29 20:28:03,0,6.75,none,0,0
3126,355,61,40.57,card,urban,2024-03-29 20:31:04,0,4.76,none,0,0
27706,832,192,345.87,card,semi-urban,2024-03-29 20:36:16,0,5.42,none,0,0
23604,103,105,149.81,upi,urban,2024-03-29 20:38:02,0,5.47,none,0,0
5122,708,48,166.64,upi,semi-urban,2024-03-29 20:38:24,0,5.4,none,0,0
39987,977,27,105.87,netbanking,semi-urban,2024-03-29 20:38:49,0,4.63,none,0,0
3790,543,58,239.32,upi,rural,2024-03-29 20:41:20,0,7.0,none,0,0
28338,898,150,65.02,netbanking,rural,2024-03-29 20:45:52,0,6.83,none,0,0
12798,162,59,62.76,netbanking,urban,2024-03-29 20:48:49,0,3.15,none,0,0
20611,109,120,134.39477785770958,netbanking,urban,2024-03-29 20:48:50,1,39.8,promo_abuse,3,1
19398,720,9,38.15,netbanking,urban,2024-03-29 20:55:50,0,4.78,none,0,0
35,308,162,125.78,card,semi-urban,2024-03-29 20:56:18,0,2.27,none,0,0
4106,2,111,128.01,netbanking,rural,2024-03-29 21:03:15,0,3.37,none,0,0
29872,133,23,269.35,upi,urban,2024-03-29 21:06:18,0,7.15,none,0,0
8837,600,176,544.77,upi,rural,2024-03-29 21:09:05,0,5.47,none,0,0
1865,30,175,135.45,upi,semi-urban,2024-03-29 21:15:13,0,2.14,none,0,0
33718,595,31,129.92,card,urban,2024-03-29 21:17:51,0,3.84,none,0,0
20336,306,153,406.16,upi,urban,2024-03-29 21:18:53,0,8.85,none,0,0
33016,234,20,38.4,card,semi-urban,2024-03-29 21:18:58,0,6.05,none,0,0
43636,538,45,41.97,netbanking,semi-urban,2024-03-29 21:19:43,0,3.27,none,0,0
49943,713,171,96.96,upi,urban,2024-03-29 21:22:08,0,5.46,none,0,0
23753,477,77,228.55,card,semi-urban,2024-03-29 21:24:23,0,7.72,none,0,0
21056,16,79,17.36,card,rural,2024-03-29 21:24:45,0,8.21,none,0,0
11827,901,92,91.7,card,rural,2024-03-29 21:29:51,0,2.43,none,0,0
26863,457,85,57.54,card,semi-urban,2024-03-29 21:34:26,0,4.56,none,0,0
2018,209,117,43.19,netbanking,urban,2024-03-29 21:37:24,0,5.88,none,0,0
46311,738,168,79.56,upi,rural,2024-03-29 21:40:08,0,6.91,none,0,0
46251,775,195,83.6,upi,semi-urban,2024-03-29 21:43:53,0,4.95,none,0,0
38068,727,33,3.83,netbanking,rural,2024-03-29 21:44:11,0,6.84,none,0,0
48041,908,57,64.18,card,urban,2024-03-29 21:46:38,0,5.41,none,0,0
3828,260,140,15.95,upi,rural,2024-03-29 21:49:19,0,5.02,none,0,0
28007,381,92,72.97,netbanking,rural,2024-03-29 21:51:28,0,4.82,none,0,0
9600,576,182,170.21,card,urban,2024-03-29 21:52:19,0,0.79,none,0,0
45554,84,90,9.08,netbanking,urban,2024-03-29 21:58:30,0,4.86,none,0,0
7146,586,62,4.69,card,urban,2024-03-29 22:00:36,0,4.21,none,0,0
1941,41,96,199.96,netbanking,rural,2024-03-29 22:00:45,0,5.27,none,0,0
796,178,46,351.97,card,semi-urban,2024-03-29 22:03:10,0,3.45,none,0,0
8128,591,161,158.37,upi,urban,2024-03-29 22:03:44,0,3.36,none,0,0
47950,558,87,323.19,upi,urban,2024-03-29 22:04:44,0,4.16,none,0,0
45302,64,187,7.42,netbanking,rural,2024-03-29 22:05:16,0,8.7,none,0,0
34009,24,103,66.72,upi,semi-urban,2024-03-29 22:08:34,0,1.08,none,0,0
18082,83,81,66.56,netbanking,semi-urban,2024-03-29 22:17:57,0,4.7,none,0,0
18359,908,122,248.67,card,semi-urban,2024-03-29 22:20:44,0,4.9,none,0,0
9782,474,141,32.92,card,urban,2024-03-29 22:21:25,0,8.5,none,0,0
32862,240,130,39.89,card,urban,2024-03-29 22:25:41,0,2.04,none,0,0
29724,41,43,374.37,upi,rural,2024-03-29 22:25:48,0,5.44,none,0,0
3607,825,170,402.62,upi,urban,2024-03-29 22:28:46,0,4.43,none,0,0
20524,927,88,349.41,netbanking,semi-urban,2024-03-29 22:36:24,0,3.22,none,0,0
44269,928,5,122.31,upi,semi-urban,2024-03-29 22:39:41,0,5.26,none,0,0
42336,246,195,156.18,card,urban,2024-03-29 22:45:25,0,5.01,none,0,0
21210,320,164,225.36,netbanking,urban,2024-03-29 22:57:33,0,3.33,none,0,0
34718,391,150,100.24,upi,semi-urban,2024-03-29 22:58:47,0,8.08,none,0,0
18193,571,152,319.59,netbanking,urban,2024-03-29 22:58:55,0,7.59,none,0,0
44078,742,40,12.94,netbanking,urban,2024-03-29 23:05:34,0,6.52,none,0,0
3250,635,198,51.33,netbanking,semi-urban,2024-03-29 23:09:55,0,7.21,none,0,0
35920,332,114,347.04,upi,urban,2024-03-29 23:11:16,0,8.61,none,0,0
35921,832,59,16.83,upi,semi-urban,2024-03-29 23:16:19,0,6.63,none,0,0
17837,381,99,49.81,card,urban,2024-03-29 23:16:26,0,7.15,none,0,0
37022,122,170,33.66,netbanking,rural,2024-03-29 23:18:08,0,2.76,none,0,0
6863,196,50,231.34,upi,semi-urban,2024-03-29 23:20:24,0,6.22,none,0,0
49824,889,120,222.76,netbanking,rural,2024-03-29 23:20:49,0,7.36,none,0,0
27791,97,54,19.6,upi,semi-urban,2024-03-29 23:21:26,0,7.0,none,0,0
336,550,56,250.16,netbanking,urban,2024-03-29 23:22:18,0,8.1,none,0,0
11031,324,174,120.17,card,urban,2024-03-29 23:26:05,0,6.83,none,0,0
29086,835,19,39.53,netbanking,urban,2024-03-29 23:29:51,0,5.14,none,0,0
11349,432,110,97.89,upi,semi-urban,2024-03-29 23:39:27,0,5.62,none,0,0
40766,479,111,174.33,upi,urban,2024-03-29 23:47:14,0,8.8,none,0,0
25664,413,11,757.31,card,rural,2024-03-29 23:55:02,0,5.34,none,0,0
13889,516,194,13.89,card,urban,2024-03-29 23:55:54,0,8.49,none,0,0
3097,948,123,62.05,card,rural,2024-03-29 23:58:13,0,6.1,none,0,0
1789,255,125,366.47,upi,semi-urban,2024-03-29 23:58:14,0,6.9,none,0,0
45198,439,11,5.83,card,rural,2024-03-29 23:58:54,0,4.77,none,0,0
3497,574,22,210.86,upi,rural,2024-03-30 00:00:20,0,1.67,none,0,0
30322,301,185,220.62,upi,rural,2024-03-30 00:01:15,0,6.27,none,0,0
25242,67,88,159.88,upi,urban,2024-03-30 00:01:34,0,2.64,none,0,0
20237,831,95,612.43,card,urban,2024-03-30 00:03:47,0,4.74,none,0,0
19969,149,98,97.62,netbanking,semi-urban,2024-03-30 00:04:02,0,7.94,none,0,0
33084,74,80,167.92,card,urban,2024-03-30 00:04:12,0,5.04,none,0,0
41330,739,68,240.04,card,semi-urban,2024-03-30 00:06:56,0,3.3,none,0,0
41952,647,191,136.99,upi,rural,2024-03-30 00:08:17,0,3.93,none,0,0
38591,418,152,257.86,upi,urban,2024-03-30 00:12:16,0,5.92,none,0,0
27809,459,119,195.31,netbanking,semi-urban,2024-03-30 00:13:02,0,6.9,none,0,0
47435,631,78,167.28,netbanking,rural,2024-03-30 00:19:55,0,3.0,none,0,0
40473,580,159,1.62,card,semi-urban,2024-03-30 00:21:32,0,1.6,none,0,0
15939,417,183,296.39,upi,semi-urban,2024-03-30 00:23:17,0,3.36,none,0,0
24248,994,122,342.9,upi,rural,2024-03-30 00:25:45,0,9.55,none,0,0
38019,745,90,118.59,netbanking,semi-urban,2024-03-30 00:25:48,0,4.95,none,0,0
24388,273,37,10.82,netbanking,urban,2024-03-30 00:25:51,0,5.82,none,0,0
2611,786,137,14.01,upi,rural,2024-03-30 00:27:11,0,6.34,none,0,0
35432,143,118,40.67,upi,urban,2024-03-30 00:31:06,0,5.42,none,0,0
21820,791,4,64.21,card,urban,2024-03-30 00:33:42,0,6.23,none,0,0
24955,914,83,195.1,card,rural,2024-03-30 00:34:41,0,1.39,none,0,0
33707,490,144,545.99,netbanking,semi-urban,2024-03-30 00:46:59,0,4.55,none,0,0
16755,574,89,211.04,upi,rural,2024-03-30 00:48:35,0,4.07,none,0,0
23688,451,141,137.23,netbanking,urban,2024-03-30 00:51:59,0,5.29,none,0,0
45239,92,27,278.89,upi,rural,2024-03-30 00:53:01,0,7.26,none,0,0
11726,746,155,203.12,upi,semi-urban,2024-03-30 00:53:35,0,6.34,none,0,0
13838,991,115,343.05,netbanking,urban,2024-03-30 00:56:53,0,4.55,none,0,0
19195,962,153,179.38,netbanking,rural,2024-03-30 00:58:13,0,9.23,none,0,0
10201,6,149,166.19,card,urban,2024-03-30 01:02:54,0,6.46,none,0,0
48338,43,66,22.04,upi,urban,2024-03-30 01:06:39,0,6.71,none,0,0
8680,816,143,17.92,upi,urban,2024-03-30 01:09:23,0,3.03,none,0,0
26008,927,146,54.45,netbanking,rural,2024-03-30 01:11:39,0,5.56,none,0,0
40044,390,123,98.03,netbanking,semi-urban,2024-03-30 01:12:17,0,4.69,none,0,0
38470,352,37,90.02,upi,urban,2024-03-30 01:15:09,0,7.36,none,0,0
2274,888,127,275.99,card,semi-urban,2024-03-30 01:15:45,0,5.91,none,0,0
8933,556,159,21.94,netbanking,rural,2024-03-30 01:19:32,0,7.75,none,0,0
43160,121,83,134.42,upi,rural,2024-03-30 01:22:01,0,3.2,none,0,0
32202,225,135,1230.2937227450159,upi,rural,2024-03-30 01:24:01,1,31.9,card_testing,3,1
5454,821,88,225.75,card,urban,2024-03-30 01:24:17,0,2.52,none,0,0
49314,475,149,100.81,card,rural,2024-03-30 01:25:15,0,6.56,none,0,0
7982,738,185,237.98,card,rural,2024-03-30 01:28:03,0,5.51,none,0,0
49083,979,30,45.77,card,rural,2024-03-30 01:29:59,0,6.27,none,0,0
21367,150,50,257.18,card,semi-urban,2024-03-30 01:36:08,0,2.76,none,0,0
24361,823,112,22.68,card,rural,2024-03-30 01:36:43,0,5.38,none,0,0
